frame,accel_x_input,accel_x_given,accel_x_output,accel_x_simple_output,accel_y_input,accel_y_given,accel_y_output,accel_y_simple_output,accel_z_input,accel_z_given,accel_z_output,accel_z_simple_output,gyro_x_input,gyro_x_given,gyro_x_output,gyro_y_input,gyro_y_given,gyro_y_output,gyro_z_input,gyro_z_given,gyro_z_output
99,-0.6064453,-0.6029341,-0.5458596,-0.5971895,0.7583008,0.761014163,0.6719818,0.7689689,0.314453125,0.317995042,0.3832508,0.32293895,0.00106422522,0.00102918886,0.012775956,-0.00319267553,-0.00248319213,-0.20079635,0.0,0.000398678938,0.06956229
100,-0.5986328,-0.5974624,-0.536757,-0.58672196,0.765625,0.7614839,0.6810637,0.77259344,0.334472656,0.3205166,0.38376266,0.33194277,0.00106422522,0.00106422522,0.012595719,-0.00212845043,-0.00212845043,-0.2008319,0.00106422522,0.00106422522,0.069770634
101,-0.5908203,-0.5936854,-0.5388923,-0.5778495,0.7578125,0.758548,0.68095326,0.76893085,0.309082031,0.3114287,0.39354977,0.31853846,0.0,0.00107055926,0.012404868,0.0,-0.002365609,-0.20065455,0.0,0.001250602,0.06987029
102,-0.592773438,-0.5930774,-0.53568006,-0.5832885,0.756347656,0.758545935,0.6776206,0.76557726,0.3046875,0.3087249,0.39254,0.30954573,0.00106422522,0.00106422522,0.01226978,-0.00319267553,-0.00319267553,-0.20016718,0.00106422522,0.00106422522,0.06981106
103,-0.592773438,-0.592549264,-0.5301048,-0.5798743,0.7607422,0.7637536,0.6790493,0.7684523,0.3100586,0.315636158,0.39061043,0.31634662,0.0,0.00106201519,0.012183699,0.0,-0.00304197031,-0.19985634,0.0,0.000354741729,0.069652855
104,-0.5917969,-0.5949774,-0.53560346,-0.5833405,0.771972656,0.767768145,0.67526215,0.77747977,0.328125,0.3270545,0.3862909,0.33258316,0.00106422522,0.00106422522,0.011886222,-0.00212845043,-0.00212845043,-0.19925666,0.0,0.000118247241,0.06951692
105,-0.600585938,-0.593996346,-0.5346142,-0.58977973,0.7675781,0.7612938,0.6748115,0.7796601,0.337402344,0.327442646,0.38412985,0.34031442,-0.00106422522,-0.00106422522,0.011612802,0.00106422522,0.00106422522,-0.19893147,0.0,0.000840266352,0.069599286
106,-0.5864258,-0.589437544,-0.5351104,-0.5762039,0.748535156,0.7545784,0.6718424,0.7514949,0.3178711,0.315365,0.38588092,0.327565,0.0,-0.000354741729,0.0117009105,0.0,0.000354741729,-0.19886759,0.00212845043,0.00212845043,0.069797724
107,-0.5878906,-0.5911732,-0.5415525,-0.5740653,0.75390625,0.757711,0.67203766,0.7642479,0.30078125,0.313780516,0.3864413,0.31779718,0.0,0.000593779143,0.012005555,0.0,-0.0006687887,-0.19905375,0.0,0.000709483458,0.06971928
108,-0.5961914,-0.595658,-0.54059964,-0.58729064,0.764648438,0.7590807,0.674188,0.7792003,0.3251953,0.318135172,0.39383295,0.32319456,0.00106422522,0.00106422522,0.012295628,-0.00106422522,-0.00106422522,-0.19962443,0.0,-0.0005130558,0.06940587
109,-0.5996094,-0.600408137,-0.5434113,-0.5930766,0.7548828,0.756933153,0.67409176,0.7578891,0.3154297,0.316168755,0.3845773,0.32557297,0.00106422522,0.000354741729,0.012251758,-0.00212845043,-0.00141896692,-0.19996695,-0.00106422522,-0.00106422522,0.069279015
110,-0.605957031,-0.599224567,-0.54564375,-0.59315205,0.756835938,0.758984268,0.67425543,0.765895,0.3149414,0.3122581,0.3879447,0.31993374,-0.00106422522,0.000472988962,0.012181176,-0.00106422522,-0.00189195585,-0.20029178,0.00106422522,0.00106422522,0.06943027
111,-0.5913086,-0.595574856,-0.53981465,-0.58159494,0.7631836,0.764225245,0.6746364,0.77470934,0.305664063,0.312582135,0.38839874,0.3181207,0.00212845043,0.00122188823,0.01234292,-0.00319267553,-0.00204961887,-0.20034617,0.0,0.000354741729,0.069538444
112,-0.5961914,-0.596962452,-0.5404712,-0.5837778,0.7705078,0.764995635,0.67374533,0.77837616,0.319824219,0.314154983,0.38591012,0.3188783,0.00106422522,0.00106422522,0.0122127235,-0.00106422522,-0.00106422522,-0.19997522,0.0,0.000118247241,0.06950295
113,-0.5991211,-0.5992153,-0.5398964,-0.5898901,0.7602539,0.758742034,0.67378926,0.77261937,0.3100586,0.309308171,0.39300224,0.31550035,0.0,-0.000225395488,0.011628675,0.0,-0.000354741729,-0.1996503,0.0,0.0005049858,0.06957533
114,-0.6015625,-0.600454569,-0.5405711,-0.5903045,0.750976563,0.7558437,0.674498,0.7611932,0.303710938,0.310947776,0.38950732,0.3163708,-0.00212845043,-0.00212845043,0.011097293,0.0,-0.0004700888,-0.19938034,0.00106422522,0.00106422522,0.06976669
115,-0.600585938,-0.602495253,-0.54389083,-0.5927037,0.7578125,0.7560169,0.67314637,0.7668986,0.319824219,0.3149123,0.38848105,0.3206587,0.0,-0.000688879052,0.011571477,-0.00106422522,-0.00106422522,-0.19938889,0.0,0.00121809414,0.07001332
116,-0.6064453,-0.600083053,-0.5426071,-0.59339535,0.754394531,0.7567257,0.6723478,0.7677545,0.313964844,0.31542,0.38633716,0.32176307,0.00319267553,0.00319267553,0.012691309,-0.00106422522,-0.00106422522,-0.1994547,0.00106422522,0.00106422522,0.07021521
117,-0.5913086,-0.5960238,-0.54046065,-0.58323425,0.7597656,0.7605427,0.6741916,0.76512414,0.3173828,0.318030626,0.3874985,0.32702744,0.00106422522,0.00106422522,0.012844346,-0.00106422522,-0.00106422522,-0.19946004,0.00106422522,0.00141896692,0.070149854
118,-0.5966797,-0.594345152,-0.53649294,-0.5844633,0.7651367,0.764093637,0.67624754,0.77632385,0.321289063,0.313855261,0.384828,0.3259513,0.0,0.000354741729,0.012142562,0.0,-0.00146975322,-0.19939779,0.00212845043,0.00212845043,0.069802165
119,-0.590332031,-0.591832459,-0.5343321,-0.58144987,0.766601563,0.7633242,0.67757624,0.7742866,0.3022461,0.3123007,0.38347206,0.3178028,0.0,0.000118247241,0.011800536,-0.00212845043,-0.00212845043,-0.19931994,0.0,0.0007570034,0.06935849
120,-0.5908203,-0.5903439,-0.5366488,-0.5772438,0.759277344,0.7607891,0.6751632,0.7671215,0.320800781,0.3160143,0.38521856,0.31911084,0.0,3.94157469e-05,0.011784248,0.0,-0.0011332666,-0.19896574,-0.00212845043,-0.00212845043,0.06909268
121,-0.5883789,-0.5945678,-0.5340457,-0.5798873,0.7597656,0.759944,0.6734548,0.769709,0.3149414,0.313996941,0.38585046,0.32228607,0.0,1.31385823e-05,0.011853877,0.00106422522,0.00106422522,-0.19871159,0.00106422522,0.00106422522,0.06915011
122,-0.604980469,-0.5954874,-0.53989744,-0.5888845,0.759277344,0.758523,0.6746247,0.7706737,0.311035156,0.3149521,0.38507295,0.32185996,0.0,0.0003931485,0.012138869,0.00106422522,0.000354741729,-0.19869484,0.0,0.002343589,0.06939395
123,-0.586914063,-0.5944919,-0.53809184,-0.5794431,0.756347656,0.756421745,0.6734533,0.76437646,0.319824219,0.311527,0.38180304,0.32006913,0.00106422522,0.00106422522,0.012333408,-0.00106422522,-0.0005912362,-0.19886659,0.00106422522,0.00106422522,0.06936265
124,-0.6010742,-0.597578049,-0.5398981,-0.5861304,0.754394531,0.7566979,0.6749499,0.7628747,0.2998047,0.310710818,0.38191867,0.32062468,0.00106422522,0.00106422522,0.012442162,-0.00106422522,-0.000197078756,-0.1990338,-0.00106422522,-0.000354741729,0.069067776
125,-0.597167969,-0.5963281,-0.5429333,-0.58808273,0.759277344,0.758417547,0.6747033,0.77020735,0.320800781,0.31336844,0.38337556,0.3213259,0.0,0.00101376872,0.012348702,0.00106422522,-6.569291e-05,-0.19902326,-0.00106422522,-0.00106422522,0.069057845
126,-0.5942383,-0.596236944,-0.5390923,-0.583185,0.759277344,0.7578514,0.67741054,0.7666444,0.30859375,0.310022563,0.3818158,0.3157335,0.00106422522,0.00106422522,0.011931043,-0.00106422522,-0.00106422522,-0.19915107,0.0,-0.000419797,0.06937645
127,-0.598144531,-0.5944162,-0.5398081,-0.5867841,0.7558594,0.758151,0.6766273,0.76659966,0.308105469,0.309721082,0.37814453,0.3142446,-0.00106422522,-0.00106422522,0.011710627,0.0,-0.000354741729,-0.19930612,0.00106422522,0.00106422522,0.069975585
128,-0.5888672,-0.590554059,-0.53419375,-0.57776374,0.7607422,0.757925332,0.680027,0.7693699,0.311035156,0.3096206,0.3809344,0.31378475,0.0,-0.0009894412,0.011996447,0.0,-0.00147151016,-0.19998261,0.0,0.002274924,0.07053486
129,-0.5883789,-0.5917081,-0.5350042,-0.57516783,0.7548828,0.7586639,0.6779407,0.76269066,0.308105469,0.306494623,0.38212374,0.31087014,0.00106422522,0.00106422522,0.012344205,-0.004256901,-0.004256901,-0.20042019,0.00319267553,0.00319267553,0.07071131
130,-0.5961914,-0.596487343,-0.5353538,-0.5856147,0.7631836,0.76281637,0.68098354,0.773733,0.3017578,0.304476053,0.37936515,0.30915388,0.00106422522,0.00106422522,0.012310093,-0.00212845043,-0.00248319213,-0.20024894,0.00106422522,0.00106422522,0.07051789
131,-0.6015625,-0.599708,-0.54428744,-0.5913221,0.766601563,0.763875,0.681454,0.77646685,0.305175781,0.309011549,0.3791867,0.31322894,0.00106422522,-0.0008331072,0.011882241,-0.00106422522,-0.0008277308,-0.19982415,0.0,0.000297066581,0.0700023
132,-0.6010742,-0.6012699,-0.5461771,-0.59145576,0.762207031,0.7648789,0.68017834,0.77195066,0.3173828,0.312150985,0.3791868,0.32008126,-0.00212845043,-0.00212845043,0.011099344,0.00106422522,0.000433573179,-0.19907366,0.00106422522,0.00106422522,0.06945453
133,-0.603027344,-0.601953268,-0.54555684,-0.5937689,0.7685547,0.7658646,0.6816218,0.7769849,0.3100586,0.313197464,0.37964895,0.32068074,-0.00106422522,-0.00106422522,0.010963992,0.00106422522,0.000144524383,-0.19875863,-0.00106422522,-0.000354741729,0.06902612
134,-0.6015625,-0.597461,-0.54591787,-0.5899224,0.764160156,0.763263464,0.6748156,0.7739364,0.3173828,0.313383549,0.37901223,0.31797358,0.00106422522,0.00106422522,0.011774306,-0.00106422522,4.81747957e-05,-0.19897236,-0.00106422522,-0.00106422522,0.068861574
135,-0.5888672,-0.5940104,-0.5378136,-0.57976216,0.7597656,0.7571881,0.6750122,0.7670454,0.3095703,0.308562756,0.37836805,0.31469485,0.0,0.00165623031,0.012319592,0.00106422522,-0.0003386835,-0.19930522,0.0,-0.000354741729,0.06896963
136,-0.5957031,-0.5938368,-0.538246,-0.5824601,0.748535156,0.7563023,0.6740978,0.7561414,0.302734375,0.3069558,0.3790221,0.31275183,0.00106422522,0.00106422522,0.012515482,-0.00212845043,-0.00188660307,-0.19969487,0.0,-0.000118247241,0.06919934
137,-0.5917969,-0.5960576,-0.5376411,-0.5847087,0.7631836,0.762191951,0.6749551,0.76983905,0.3095703,0.307233959,0.37871104,0.3125231,0.00106422522,0.00106422522,0.012564842,-0.00319267553,-0.00133835117,-0.19978559,0.0,0.0007200642,0.0695435
138,-0.602539063,-0.5961468,-0.5381316,-0.5880245,0.767089844,0.7659455,0.67846286,0.7830624,0.305175781,0.3063501,0.37848192,0.31151617,0.0,0.00151243876,0.0126627125,0.00106422522,-0.0008008588,-0.19970007,0.00212845043,0.00212845043,0.06984196
139,-0.58984375,-0.5947117,-0.53669024,-0.5826147,0.7685547,0.7658946,0.67841285,0.7725223,0.306640625,0.308496922,0.38042715,0.31314358,0.00212845043,0.00212845043,0.012831718,-0.00212845043,-0.00133117812,-0.19961973,0.00106422522,0.0007094836,0.06965174
140,-0.598144531,-0.5947216,-0.5394043,-0.58112115,0.7631836,0.76425004,0.6772863,0.7701746,0.3125,0.3101891,0.37798604,0.31609696,0.00106422522,0.00141896692,0.0128694,-0.00106422522,-0.0011532096,-0.19907397,-0.00106422522,-0.00106422522,0.06912969
141,-0.5913086,-0.5947249,-0.53888375,-0.58172035,0.7636719,0.7633763,0.6779973,0.7755551,0.3095703,0.3114042,0.37808493,0.31701866,0.00106422522,0.00106422522,0.012658778,-0.00106422522,0.00032508024,-0.19863433,0.0,-0.00189121463,0.06848651
142,-0.598144531,-0.5979812,-0.53820974,-0.5853149,0.762207031,0.7599926,0.6762579,0.7726952,0.314453125,0.31506443,0.3777466,0.3199545,0.0,0.000354741729,0.01222897,0.00319267553,0.001527327,-0.19839352,-0.00212845043,-0.00212845043,0.06801246
143,-0.6010742,-0.5964625,-0.5411739,-0.5907745,0.754394531,0.7564233,0.67782485,0.7610009,0.319335938,0.31319204,0.37890717,0.3209606,0.0,0.0003926374,0.0121535845,0.00106422522,0.000509109,-0.19852993,-0.00212845043,-0.00212845043,0.06808731
144,-0.590332031,-0.591724455,-0.53452134,-0.5834279,0.7548828,0.7588143,0.6760884,0.7641186,0.305175781,0.312079638,0.3791695,0.32081658,0.00106422522,0.00106422522,0.012610416,-0.00106422522,-0.000894522236,-0.19930252,0.0,-0.000709483458,0.06855529
145,-0.5883789,-0.588680267,-0.53450423,-0.57407457,0.7651367,0.758960247,0.67571294,0.7753141,0.3178711,0.312848181,0.37894204,0.32031646,0.00106422522,0.00141896692,0.012916304,-0.00212845043,-0.001717141,-0.19984114,0.0,-0.000372228853,0.06905939
146,-0.5859375,-0.590106964,-0.5351314,-0.57613754,0.7529297,0.756242,0.6777854,0.7612586,0.30859375,0.3091981,0.3816715,0.31508413,0.00212845043,0.00212845043,0.01274056,-0.00212845043,-0.00199134741,-0.20023635,-0.00106422522,-0.00106422522,0.06931225
147,-0.5957031,-0.594163239,-0.534398,-0.5888846,0.756835938,0.7594049,0.67592156,0.7633528,0.306152344,0.307818651,0.3794582,0.31415954,0.0,0.000709483458,0.012395796,-0.00212845043,-0.00212845043,-0.20020756,0.00106422522,0.000709483458,0.06968949
148,-0.5966797,-0.5919346,-0.53720695,-0.5856372,0.7651367,0.761924,0.6771798,0.778151,0.308105469,0.303452581,0.3805151,0.31004003,0.0,0.0003110785,0.012144098,0.0,-0.00255518826,-0.1999831,0.00212845043,0.00165546138,0.07014774
149,-0.584960938,-0.589238644,-0.5375278,-0.5760398,0.761230469,0.759020269,0.6765408,0.7684266,0.2944336,0.298090965,0.3808972,0.29882875,0.00106422522,0.00106422522,0.012160067,-0.00319267553,-0.00319267553,-0.19981503,0.00212845043,0.000906562258,0.07006829
150,-0.5908203,-0.5901303,-0.53730136,-0.5768902,0.75390625,0.757238567,0.6752161,0.7644905,0.296386719,0.303790718,0.3798405,0.30371487,0.0,0.00131153781,0.012041703,0.0,-0.00258295727,-0.1992216,-0.00106422522,-0.00106422522,0.069535255
151,-0.590332031,-0.593845546,-0.5406672,-0.57998526,0.758789063,0.757295668,0.67552805,0.76837176,0.316894531,0.3157818,0.38097784,0.32000265,0.00106422522,0.00106422522,0.011723762,-0.00106422522,-0.00106422522,-0.19882613,0.0,-0.00164151157,0.06905977
152,-0.6010742,-0.599153,-0.54355586,-0.5922154,0.7558594,0.7589423,0.67576814,0.7650403,0.326660156,0.322545767,0.37957004,0.32981047,-0.00212845043,0.0009779341,0.011350235,0.00212845043,0.00212845043,-0.19837981,-0.00106422522,-0.00106422522,0.06892244
153,-0.602539063,-0.5984807,-0.5435981,-0.5931737,0.7636719,0.7594912,0.6753832,0.7732695,0.3251953,0.316825151,0.37772802,0.32637313,0.00106422522,0.00106422522,0.011317839,0.0,0.000709483458,-0.19829077,0.0,-0.000862801156,0.06882941
154,-0.59375,-0.594675839,-0.5468016,-0.57759404,0.7558594,0.7541403,0.6779119,0.76138246,0.302734375,0.309709936,0.37880048,0.31631595,0.0,0.0003086016,0.011641955,0.0,0.000510014,-0.19846065,-0.00106422522,-0.00106422522,0.06868147
155,-0.5917969,-0.599266946,-0.5445452,-0.5763304,0.7470703,0.754309833,0.6776885,0.75383323,0.3095703,0.3127093,0.38132766,0.31763685,-0.00106422522,-0.00106422522,0.011784693,0.00212845043,0.00212845043,-0.19860482,-0.00106422522,-0.000354741729,0.068959706
156,-0.6113281,-0.6045408,-0.5431265,-0.60376227,0.76171875,0.757133245,0.6778812,0.77102256,0.318847656,0.313871861,0.3805341,0.3222304,0.00106422522,0.00106422522,0.01185354,-0.00212845043,-0.00212845043,-0.19862539,0.00106422522,0.0005912362,0.06954986
157,-0.603027344,-0.60060215,-0.5440474,-0.5930362,0.7553711,0.758074343,0.6772113,0.764814,0.3100586,0.3149104,0.379488,0.3212825,0.0,0.000354741729,0.01182428,0.0,-0.000709483458,-0.19855537,0.00106422522,0.00106422522,0.0698643
158,-0.5942383,-0.595708549,-0.53873396,-0.5817404,0.76171875,0.76131773,0.6779514,0.76906395,0.320800781,0.320302159,0.37958422,0.3252132,0.0,-0.0006214495,0.011577443,0.0,0.00122354762,-0.19841947,0.0,0.000354741729,0.06974018
159,-0.592285156,-0.59456563,-0.53924257,-0.5798062,0.764160156,0.7628872,0.679282,0.77782786,0.3251953,0.3159145,0.37926173,0.3245049,-0.00106422522,-0.00106422522,0.011528042,0.00212845043,0.00212845043,-0.19834962,0.0,0.000118247241,0.069642656
160,-0.5957031,-0.595812261,-0.5343649,-0.58526915,0.7631836,0.760806143,0.67435145,0.7676582,0.3022461,0.307290524,0.37924752,0.3135269,0.0,-0.000371097121,0.011884959,0.0,0.00114181219,-0.19853136,0.0,0.000458609255,0.069747895
161,-0.597167969,-0.5968788,-0.5380507,-0.58641297,0.756347656,0.760600746,0.67712337,0.76737136,0.303710938,0.3071828,0.38119683,0.3144142,0.00106422522,0.00106422522,0.012099543,-0.00106422522,-0.00106422522,-0.19876018,0.00106422522,0.00106422522,0.06984967
162,-0.59765625,-0.5978854,-0.53862804,-0.58721954,0.764648438,0.759555757,0.67164457,0.7732403,0.310546875,0.302101284,0.3818876,0.31638405,0.0,0.000354741729,0.01215422,0.0,-0.00169469859,-0.19922608,0.00106422522,0.00106422522,0.069832586
163,-0.5991211,-0.598058164,-0.5375882,-0.5888735,0.753417969,0.7551384,0.6717606,0.7634412,0.288574219,0.3039882,0.3796537,0.3111849,0.0,0.000271925615,0.0123203285,-0.00106422522,-0.00106422522,-0.19950886,0.0,0.000354741729,0.06961695
164,-0.597167969,-0.595674336,-0.543717,-0.5855133,0.7524414,0.7546425,0.67116535,0.7633113,0.321289063,0.30998826,0.38258842,0.31744036,0.00106422522,0.00106422522,0.01285342,-0.00106422522,-0.00141896692,-0.19985689,0.0,0.000118247241,0.06933968
165,-0.5917969,-0.595530748,-0.53742623,-0.58223426,0.756347656,0.755779266,0.67169017,0.7670176,0.3046875,0.308733076,0.38138983,0.31760854,0.00212845043,0.00141896692,0.013181599,-0.00212845043,-0.00153721415,-0.19998777,0.0,-0.000336934,0.069114685
166,-0.5991211,-0.5951574,-0.5383846,-0.58435416,0.756347656,0.7553444,0.67035496,0.7641378,0.311523438,0.311081618,0.38025272,0.3140188,0.00106422522,0.00118247245,0.013124036,-0.00106422522,-0.00122188823,-0.19988917,-0.00106422522,-0.00106422522,0.069011
167,-0.5908203,-0.59503293,-0.5405195,-0.5814805,0.75390625,0.7545484,0.66810656,0.76534814,0.312988281,0.309260279,0.3805728,0.31512338,0.00106422522,0.001103641,0.012889494,-0.00106422522,-0.00111677952,-0.19971378,0.0,-8.781755e-05,0.06930377
168,-0.5991211,-0.5988977,-0.5383052,-0.58648187,0.754394531,0.7539575,0.6765253,0.75822705,0.303710938,0.307025552,0.37937194,0.3123532,0.00106422522,0.0003678803,0.011933279,-0.00106422522,-0.000372259849,-0.19912207,0.00212845043,0.00212845043,0.069809616
169,-0.602539063,-0.600185931,-0.54094183,-0.5947979,0.7529297,0.7578296,0.67484534,0.76292765,0.308105469,0.3110007,0.38067785,0.31574595,-0.00106422522,-0.0009415985,0.011004933,0.00106422522,0.000585396832,-0.19871823,0.0,0.00236962759,0.070152074
170,-0.5991211,-0.5960581,-0.5411782,-0.5877202,0.766601563,0.759608567,0.676238,0.77425045,0.3178711,0.3133023,0.38115463,0.31906882,-0.00212845043,-0.0013780914,0.010431636,0.00106422522,0.00106422522,-0.19848931,0.00106422522,0.00106422522,0.07020365
171,-0.5888672,-0.593054533,-0.5377733,-0.5753438,0.754394531,0.756458044,0.67650366,0.7645706,0.311035156,0.31016326,0.38229638,0.3164462,-0.00106422522,-0.0004593638,0.010683693,0.0,-2.30436563e-05,-0.19853218,0.00106422522,0.00106422522,0.070005864
172,-0.5942383,-0.596936166,-0.5378357,-0.5841739,0.7553711,0.758825839,0.6799634,0.7656023,0.306152344,0.310419,0.38118967,0.3160345,0.00106422522,0.00106422522,0.01146046,-0.00212845043,-0.00212845043,-0.19813028,0.0,0.000354741729,0.069748074
173,-0.6035156,-0.599043846,-0.53905094,-0.5945551,0.764648438,0.7612427,0.676777,0.77550125,0.3149414,0.31131804,0.38247496,0.31801456,0.0,0.00069905055,0.011587559,0.00319267553,0.00106422522,-0.19768873,0.0,0.000118247241,0.06936621
174,-0.5966797,-0.5984443,-0.53476655,-0.5883724,0.7602539,0.7597697,0.681025,0.7678343,0.30859375,0.311454982,0.38287884,0.31900328,-0.00106422522,-0.00106422522,0.011326098,0.00212845043,0.00141896692,-0.19749081,0.0,-0.0007186591,0.06897431
175,-0.5996094,-0.600685835,-0.5438318,-0.58910197,0.7578125,0.761069059,0.6810503,0.76678187,0.314453125,0.309873,0.38493305,0.31673735,0.0,-0.000354741729,0.011424307,0.00106422522,0.00106422522,-0.19767843,-0.00212845043,-0.00212845043,0.068940565
176,-0.6040039,-0.598666131,-0.54420614,-0.58868897,0.765625,0.7626415,0.679448,0.7763729,0.303710938,0.3067415,0.38214234,0.31322128,0.0,0.0005444672,0.012002102,0.0,0.000216760367,-0.19828747,0.0,-0.00134376192,0.0692468
177,-0.5913086,-0.599946,-0.5438804,-0.5840458,0.761230469,0.763491154,0.68122566,0.76752543,0.306640625,0.314975023,0.38065094,0.31836003,0.00106422522,0.00106422522,0.012337005,-0.00106422522,-0.00106422522,-0.19865718,0.00106422522,0.00106422522,0.06932726
178,-0.6098633,-0.6010237,-0.5478495,-0.5967574,0.766601563,0.7662158,0.6784916,0.7727883,0.331542969,0.3227651,0.38140866,0.3293472,0.00106422522,0.00106422522,0.012346482,0.0,-0.000354741729,-0.19895843,-0.00106422522,-0.000354741729,0.069066994
179,-0.5932617,-0.5948725,-0.53676254,-0.5843443,0.7685547,0.7614274,0.67807186,0.78049535,0.321777344,0.320316225,0.37984243,0.3295366,0.0,0.000354741729,0.012216142,0.0,-0.000118247241,-0.19901901,-0.00106422522,-0.000118247233,0.06904745
180,-0.590332031,-0.591194451,-0.53700966,-0.57520735,0.7495117,0.7555995,0.6740505,0.74853593,0.31640625,0.3155937,0.38179278,0.32043326,0.0,0.0003898192,0.012114863,0.0,-0.0008703603,-0.19911537,0.00106422522,0.00106422522,0.069375664
181,-0.5883789,-0.59289813,-0.5344897,-0.57762074,0.7558594,0.7604928,0.6737043,0.76734126,0.3100586,0.3123919,0.38083333,0.31630415,0.00106422522,0.00106422522,0.012137527,-0.00212845043,-0.00212845043,-0.19913101,0.0,0.00138826168,0.069733925
